,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3510,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3511,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3512,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3513,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3514,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.2,-0.2,0.0,0.0,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,-0.2,0.2
3515,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.2,-0.2,0.0,0.0,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,-0.2,0.2
3516,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0,0.0,0.0,-0.2,0.0,0.2,0.2,0.0,0.0,-0.2,0.0
3517,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.2,0.0,0.0,-0.2,0.0
3518,0.0,0.2,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.0
3519,0.0,0.2,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,-0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.2,0.0
3520,0.2,0.2,0.0,0.2,0.2,-0.2,-0.2,0.0,-0.2,-0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.2,0.0
3521,0.0,0.2,0.0,0.0,0.2,-0.2,-0.2,0.0,0.0,-0.2,0.0,0.0,0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.2
3522,0.0,0.0,0.0,0.0,0.2,-0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.2
3523,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0
3524,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0
3525,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0
3526,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666
3527,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666
3528,-0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666
3529,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0
3530,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.16666666666666666
3531,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.16666666666666666
3532,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.16666666666666666
3533,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.16666666666666666
3534,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.16666666666666666
3535,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.16666666666666666
3536,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.16666666666666666
3537,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.16666666666666666
3538,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0
3539,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0
3540,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0
3541,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,-0.2,0.0,0.2,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.0
3542,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0
3543,0.0,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,-0.2,0.0,0.2,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,-0.2
3544,0.0,0.2,-0.2,0.0,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.2,-0.2,0.2,0.2,0.0,0.0,0.0,0.0,-0.2
3545,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0
3546,0.0,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.2,0.2,0.0,-0.2,0.0,0.0,-0.2
3547,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.2,0.2,0.0,-0.2,0.0,0.0,0.0
3548,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,0.0,0.0
3549,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0
3550,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0
3551,0.0,0.0,-0.2,0.0,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0
3552,0.0,0.0,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0
3553,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,0.2,-0.2,0.0
3554,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0
3555,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0
3556,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0
3557,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0
3558,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0
3559,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0
3560,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0
3561,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.0
3562,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.0
3563,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.0
3564,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.2
3565,0.0,-0.2,-0.2,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3566,0.0,-0.2,-0.2,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3567,0.0,-0.2,-0.2,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3568,0.0,-0.2,-0.2,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3569,-0.2,-0.2,0.0,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3570,-0.2,-0.2,0.0,0.2,0.2,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0
3571,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
3572,-0.2,0.0,0.0,0.2,0.2,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0
3573,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
3574,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
3575,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
3576,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3577,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.0
3578,0.0,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.0
3579,0.0,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.0
3580,0.0,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.0
3581,0.0,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
3582,0.0,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
3583,0.0,0.0,0.0,0.2,0.2,0.0,0.0,-0.2,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.2,0.0,0.2,0.0,-0.2
3584,0.0,0.0,0.0,0.2,0.2,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.0,0.0,0.2,0.0,-0.2
3585,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
3586,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
3587,0.0,0.0,0.0,0.2,0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.2,0.0,-0.2
3588,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
3589,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
3590,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
3591,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.0
3592,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.0
3593,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0
3594,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0
3595,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3596,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3597,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3598,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3599,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3600,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3601,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3602,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
3603,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3604,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3605,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3606,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
3607,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666
